identifier	upos_dist_DET	upos_dist_ADV	upos_dist_PUNCT	upos_dist_NUM	upos_dist_PRON	upos_dist_ADP	upos_dist_PROPN	upos_dist_ADJ	upos_dist_VERB	upos_dist_NOUN	upos_dist_CCONJ	upos_dist_AUX	xpos_dist_A	xpos_dist_VA	xpos_dist_B	xpos_dist_FB	xpos_dist_PC	xpos_dist_N	xpos_dist_V	xpos_dist_SP	xpos_dist_RD	xpos_dist_E	xpos_dist_CC	xpos_dist_FF	xpos_dist_RI	xpos_dist_FS	xpos_dist_S	verbs_mood_dist_Ind	verbs_tense_dist_Pres	verbs_tense_dist_Past	verbs_form_dist_Inf	verbs_form_dist_Fin	verbs_form_dist_Part	verbs_num_pers_dist_Sing+3	aux_mood_dist_Ind	aux_tense_dist_Pres	aux_form_dist_Fin	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_token_per_clause	avg_links_len	max_links_len	avg_max_links_len	avg_max_depth	dep_dist_advcl	dep_dist_nmod	dep_dist_obl	dep_dist_aux	dep_dist_conj	dep_dist_cop	dep_dist_advmod	dep_dist_cc	dep_dist_det	dep_dist_root	dep_dist_obj	dep_dist_punct	dep_dist_mark	dep_dist_case	dep_dist_amod	dep_dist_nsubj	subj_pre	subj_post	obj_post	n_prepositional_chains	avg_prepositional_chain_len	prep_dist_1	subordinate_dist_1	avg_subordinate_chain_len	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_4	verb_edges_dist_3	avg_verb_edges
partut_it_partut-ud-825	11.1111111111111	11.1111111111111	33.3333333333333	0	0	0	22.2222222222222	0	11.1111111111111	0	0	11.1111111111111	0	0.111111111111111	0.111111111111111	0.222222222222222	0	0	0.111111111111111	0.222222222222222	0.111111111111111	0	0	0	0	0.111111111111111	0	0	0	100	0	0	100	0	100	0	100	100	1	100	9	1.8	3	3	2	0	0	0	11.1111111111111	0	0	11.1111111111111	0	11.1111111111111	11.1111111111111	0	33.3333333333333	0	0	0	11.1111111111111	0	100	0	0	0	0	0	0	100	0	0	0	100	0	0	2
partut_it_partut-ud-838	16.6666666666667	0	16.6666666666667	0	16.6666666666667	0	0	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	0.166666666666667	0	0	0	0	0.166666666666667	0	0.166666666666667	0	0	0	0	0.166666666666667	0.166666666666667	0	0	100	0	0	100	0	100	100	100	100	1	100	6	1.5	2	2	2	0	0	0	16.6666666666667	0	0	0	0	16.6666666666667	16.6666666666667	16.6666666666667	16.6666666666667	0	0	0	16.6666666666667	100	0	100	0	0	0	0	0	100	0	0	0	100	0	0	2
partut_it_partut-ud-842	0	0	0	0	33.3333333333333	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	2	2	2	0	0	33.3333333333333	0	0	0	0	0	0	33.3333333333333	0	0	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
partut_it_partut-ud-846	22.2222222222222	0	11.1111111111111	0	0	22.2222222222222	0	11.1111111111111	11.1111111111111	22.2222222222222	0	0	0.111111111111111	0	0	0	0	0	0.111111111111111	0	0.222222222222222	0.222222222222222	0	0	0	0.111111111111111	0.222222222222222	0	0	100	0	0	100	0	0	0	0	0	1	100	9	1.85714285714286	3	3	4	0	11.1111111111111	11.1111111111111	0	0	0	0	0	22.2222222222222	11.1111111111111	0	11.1111111111111	0	22.2222222222222	0	0	0	0	0	1	1	100	0	0	100	0	0	100	0	0	0	1
partut_it_partut-ud-849	0	33.3333333333333	11.1111111111111	22.2222222222222	0	33.3333333333333	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0.222222222222222	0	0	0	0.333333333333333	0	0	0	0.111111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71428571428571	3	3	4	0	0	0	0	0	0	22.2222222222222	0	0	11.1111111111111	0	11.1111111111111	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
partut_it_partut-ud-858	0	0	33.3333333333333	33.3333333333333	0	0	0	0	0	33.3333333333333	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	33.3333333333333	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
partut_it_partut-ud-859	0	16.6666666666667	16.6666666666667	0	0	0	33.3333333333333	0	16.6666666666667	0	0	16.6666666666667	0	0.166666666666667	0.166666666666667	0	0	0	0.166666666666667	0.333333333333333	0	0	0	0	0	0.166666666666667	0	0	0	100	0	0	100	0	100	100	100	100	1	100	6	1.25	2	2	2	0	0	0	16.6666666666667	0	0	16.6666666666667	0	0	16.6666666666667	0	16.6666666666667	0	0	0	16.6666666666667	0	100	0	0	0	0	0	0	100	0	0	0	100	0	0	2
partut_it_partut-ud-860	22.2222222222222	0	11.1111111111111	0	0	22.2222222222222	22.2222222222222	0	0	11.1111111111111	0	11.1111111111111	0	0.111111111111111	0	0	0	0	0	0.222222222222222	0.111111111111111	0.222222222222222	0	0	0	0.111111111111111	0.111111111111111	0	0	0	0	0	0	0	100	0	100	100	1	100	9	2.28571428571429	4	4	2	0	11.1111111111111	0	0	0	11.1111111111111	0	0	11.1111111111111	11.1111111111111	0	11.1111111111111	0	22.2222222222222	0	11.1111111111111	100	0	0	1	1	100	0	0	100	0	0	0	0	0	0	0
partut_it_partut-ud-870	20	0	20	0	0	0	20	0	20	20	0	0	0	0	0	0	0	0	0.2	0.2	0.2	0	0	0	0	0	0.2	0	0	100	0	0	100	0	0	0	0	0	1	100	5	1.66666666666667	3	3	2	0	20	0	0	0	0	0	0	20	20	0	20	0	0	0	20	0	100	0	0	0	0	0	0	100	0	0	100	0	0	0	1
partut_it_partut-ud-1021	0	0	20	0	40	20	0	0	20	0	0	0	0	0	0	0	0.2	0	0.2	0	0	0.2	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	1	100	5	1.33333333333333	2	2	1	0	20	0	0	0	0	0	0	0	20	20	20	20	0	0	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0	100	3
partut_it_partut-ud-1022	12.5	0	12.5	0	12.5	12.5	25	0	12.5	12.5	0	0	0	0	0	0	0.125	0	0.125	0.25	0	0.125	0	0	0	0.125	0.125	100	100	0	0	100	0	100	0	0	0	0	1	100	8	1.33333333333333	2	2	2	0	0	12.5	0	0	0	0	0	12.5	12.5	0	12.5	0	12.5	0	12.5	0	100	0	0	0	0	0	0	100	0	0	0	0	0	100	3
partut_it_partut-ud-1047	0	14.2857142857143	28.5714285714286	0	0	14.2857142857143	14.2857142857143	14.2857142857143	0	0	0	14.2857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0.142857142857143	0	0	0	0.142857142857143	0	0.142857142857143	0	0	0	0.142857142857143	0	0	0	0	0	0	0	0	100	100	100	100	1	100	7	1.75	3	3	2	0	0	14.2857142857143	0	0	14.2857142857143	14.2857142857143	0	0	14.2857142857143	0	28.5714285714286	0	14.2857142857143	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
partut_it_partut-ud-1057	0	16.6666666666667	33.3333333333333	0	0	0	0	33.3333333333333	0	0	16.6666666666667	0	0.333333333333333	0	0.166666666666667	0	0	0	0	0	0	0	0.166666666666667	0.166666666666667	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66666666666667	2	2	1	0	0	0	0	0	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	33.3333333333333	0	0	16.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
partut_it_partut-ud-1088	11.1111111111111	0	22.2222222222222	11.1111111111111	0	22.2222222222222	0	0	0	33.3333333333333	0	0	0	0	0	0	0	0.111111111111111	0	0	0.111111111111111	0.222222222222222	0	0.111111111111111	0	0.111111111111111	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83333333333333	3	3	3	0	22.2222222222222	0	0	0	0	0	0	11.1111111111111	11.1111111111111	0	22.2222222222222	0	22.2222222222222	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
partut_it_partut-ud-1095	33.3333333333333	0	33.3333333333333	0	0	0	0	0	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0.333333333333333	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	33.3333333333333	33.3333333333333	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
partut_it_partut-ud-1100	25	0	12.5	0	0	12.5	12.5	12.5	0	12.5	0	12.5	0.125	0	0	0	0	0	0.125	0.125	0.125	0.125	0	0	0	0.125	0.125	0	0	0	0	0	0	0	100	100	100	100	1	100	8	1.66666666666667	3	3	2	0	12.5	0	0	0	12.5	0	0	25	12.5	0	12.5	0	12.5	0	12.5	100	0	0	1	1	100	0	0	100	0	0	0	0	0	0	0
partut_it_partut-ud-1103	11.1111111111111	33.3333333333333	11.1111111111111	0	0	0	0	0	22.2222222222222	11.1111111111111	0	0	0	0	0.222222222222222	0	0	0	0.222222222222222	0	0.111111111111111	0	0	0	0	0.111111111111111	0.111111111111111	50	100	0	0	100	0	50	0	0	0	0	2	100	4.5	1.85714285714286	5	5	3	0	0	0	0	0	0	33.3333333333333	0	11.1111111111111	11.1111111111111	0	11.1111111111111	11.1111111111111	0	0	11.1111111111111	100	0	0	0	0	0	100	1	50	50	100	0	0	0	100	3
partut_it_partut-ud-1121	0	0	0	0	0	20	40	0	0	20	0	0	0	0	0	0	0	0	0	0.4	0	0.2	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	2	0	20	0	0	0	0	0	0	0	20	0	0	0	20	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
partut_it_partut-ud-1128	0	0	33.3333333333333	33.3333333333333	0	0	0	0	0	33.3333333333333	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	33.3333333333333	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
partut_it_partut-ud-1163	0	0	25	0	12.5	12.5	12.5	0	12.5	12.5	0	12.5	0	0	0	0	0	0	0.25	0.125	0	0.125	0	0.125	0	0	0.125	100	100	0	0	100	0	100	100	100	100	100	1	0	8	1.6	3	3	3	0	0	12.5	0	0	12.5	0	0	0	12.5	0	25	0	12.5	0	12.5	100	0	0	0	0	0	100	1	0	100	100	0	100	0	0	2
partut_it_partut-ud-1170	0	0	20	0	0	20	40	0	0	20	0	0	0	0	0	0	0	0	0	0.4	0	0.2	0	0	0	0.2	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	2	2	2	0	20	0	0	0	0	0	0	0	20	0	20	0	20	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
partut_it_partut-ud-1171	0	0	14.2857142857143	0	0	0	0	0	28.5714285714286	14.2857142857143	0	14.2857142857143	0	0.142857142857143	0	0	0	0	0.285714285714286	0	0	0	0	0.142857142857143	0	0	0.142857142857143	0	50	50	0	50	50	0	100	0	100	0	2	100	3.5	2.8	5	5	1	0	0	0	14.2857142857143	0	0	0	0	0	14.2857142857143	14.2857142857143	14.2857142857143	0	0	0	0	0	0	100	0	0	0	100	1	50	50	0	0	0	50	0	2
partut_it_partut-ud-1207	12.5	12.5	12.5	0	12.5	0	25	12.5	12.5	0	0	0	0.125	0	0.125	0	0.125	0	0.125	0.25	0.125	0	0	0	0	0.125	0	100	100	0	0	100	0	100	0	0	0	0	1	100	8	1.5	2	2	2	0	0	0	0	0	0	12.5	0	12.5	12.5	0	12.5	0	0	12.5	12.5	0	100	0	0	0	0	0	0	100	0	0	0	0	0	100	3
partut_it_partut-ud-1231	16.6666666666667	0	16.6666666666667	0	0	16.6666666666667	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0.166666666666667	0.166666666666667	0	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	5	5	2	0	16.6666666666667	0	0	16.6666666666667	0	0	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	16.6666666666667	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
partut_it_partut-ud-1247	22.2222222222222	11.1111111111111	11.1111111111111	0	0	11.1111111111111	0	0	11.1111111111111	22.2222222222222	0	11.1111111111111	0	0.111111111111111	0	0	0	0	0.111111111111111	0	0.111111111111111	0.111111111111111	0	0	0	0.111111111111111	0.222222222222222	0	0	100	0	0	100	0	100	100	100	0	1	100	9	1.71428571428571	3	3	2	0	0	11.1111111111111	0	0	0	11.1111111111111	0	11.1111111111111	11.1111111111111	0	11.1111111111111	0	11.1111111111111	0	0	100	0	0	0	0	0	0	0	100	0	0	0	0	100	0	4
partut_it_partut-ud-1250	0	0	14.2857142857143	0	14.2857142857143	28.5714285714286	0	0	28.5714285714286	14.2857142857143	0	0	0	0	0	0	0	0	0.285714285714286	0	0	0.285714285714286	0	0	0	0.142857142857143	0.142857142857143	100	100	0	50	50	0	0	0	0	0	0	2	100	3.5	1.4	2	2	3	0	0	28.5714285714286	0	0	0	0	0	0	14.2857142857143	0	14.2857142857143	14.2857142857143	14.2857142857143	0	0	0	0	0	0	0	0	100	1	50	50	100	0	100	0	0	2
partut_it_partut-ud-1254	0	0	0	0	0	0	66.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	2	2	2	0	0	0	0	0	0	0	0	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
partut_it_partut-ud-1267	0	0	20	0	0	20	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0.2	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	2	2	3	0	40	0	0	0	0	0	0	0	20	0	20	0	20	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
partut_it_partut-ud-1284	20	0	40	0	0	20	0	0	0	20	0	0	0	0	0	0.2	0	0	0	0	0	0.2	0	0	0	0.2	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	2	2	1	0	0	0	0	0	0	0	0	20	20	0	40	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
partut_it_partut-ud-1286	28.5714285714286	0	14.2857142857143	0	0	0	14.2857142857143	14.2857142857143	14.2857142857143	14.2857142857143	0	0	0.142857142857143	0	0	0	0	0	0.142857142857143	0.142857142857143	0.142857142857143	0	0	0	0	0.142857142857143	0.142857142857143	100	100	0	0	100	0	100	0	0	0	0	1	100	7	1.2	2	2	2	0	0	0	0	0	0	0	0	28.5714285714286	14.2857142857143	14.2857142857143	14.2857142857143	0	0	14.2857142857143	14.2857142857143	0	100	0	0	0	0	0	0	100	0	0	0	100	0	0	2
partut_it_partut-ud-1291	0	0	33.3333333333333	0	33.3333333333333	0	0	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0.333333333333333	0	100	100	0	0	100	0	100	0	0	0	0	1	100	3	1	1	1	1	0	0	33.3333333333333	0	0	0	0	0	0	33.3333333333333	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	0	1
partut_it_partut-ud-1322	0	0	33.3333333333333	33.3333333333333	0	0	0	0	0	33.3333333333333	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	33.3333333333333	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
partut_it_partut-ud-1371	16.6666666666667	0	16.6666666666667	0	0	16.6666666666667	0	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	0.166666666666667	0	0	0	0	0.166666666666667	0	0	0.166666666666667	0	0	0	0.166666666666667	0.166666666666667	0	0	0	0	0	0	0	100	100	100	0	1	100	6	1.5	3	3	2	0	0	16.6666666666667	16.6666666666667	0	0	0	0	0	16.6666666666667	0	16.6666666666667	0	16.6666666666667	0	0	0	0	0	0	0	0	0	0	100	0	0	100	0	0	0	1
partut_it_partut-ud-1387	14.2857142857143	14.2857142857143	42.8571428571429	0	0	0	0	0	0	14.2857142857143	0	14.2857142857143	0	0.142857142857143	0	0.142857142857143	0	0	0	0	0	0	0	0	0.142857142857143	0.142857142857143	0.142857142857143	0	0	0	0	0	0	0	100	100	100	100	1	100	7	2	3	3	1	0	0	0	0	0	14.2857142857143	14.2857142857143	0	14.2857142857143	14.2857142857143	0	42.8571428571429	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
partut_it_partut-ud-1425	25	0	12.5	0	12.5	12.5	25	0	0	0	0	12.5	0	0	0	0	0	0	0.125	0.25	0.25	0.125	0	0	0	0.125	0	0	0	0	0	0	0	0	100	100	100	100	1	100	8	1.83333333333333	3	3	3	0	12.5	0	0	0	12.5	0	0	25	12.5	0	12.5	0	12.5	0	12.5	0	100	0	1	1	100	0	0	100	0	0	0	0	0	0	0
partut_it_partut-ud-1426	12.5	0	25	0	0	12.5	0	12.5	0	25	0	0	0.125	0	0	0	0	0	0	0	0.125	0.125	0	0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	3	0	12.5	0	0	0	0	0	0	12.5	12.5	0	25	0	12.5	12.5	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
partut_it_partut-ud-1433	11.1111111111111	0	22.2222222222222	11.1111111111111	0	11.1111111111111	0	11.1111111111111	11.1111111111111	22.2222222222222	0	0	0.111111111111111	0	0	0	0	0.111111111111111	0.111111111111111	0	0.111111111111111	0.111111111111111	0	0.111111111111111	0	0.111111111111111	0.222222222222222	0	0	100	0	0	100	0	0	0	0	0	1	0	9	1.66666666666667	3	3	3	0	0	0	0	0	0	0	0	11.1111111111111	11.1111111111111	0	22.2222222222222	0	11.1111111111111	11.1111111111111	0	0	0	0	0	0	0	100	1	0	100	100	100	0	0	0	1
partut_it_partut-ud-1450	25	12.5	12.5	0	0	25	0	0	0	25	0	0	0	0	0.125	0	0	0	0	0	0.125	0.25	0	0	0	0.125	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83333333333333	4	4	2	0	12.5	0	0	0	0	12.5	0	25	12.5	0	12.5	0	25	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
partut_it_partut-ud-1451	22.2222222222222	0	11.1111111111111	0	0	11.1111111111111	0	11.1111111111111	0	22.2222222222222	0	0	0.111111111111111	0	0	0	0	0	0	0	0.111111111111111	0.111111111111111	0	0	0.111111111111111	0.111111111111111	0.222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71428571428571	5	5	2	0	11.1111111111111	0	0	0	0	0	0	22.2222222222222	11.1111111111111	0	11.1111111111111	0	11.1111111111111	11.1111111111111	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
partut_it_partut-ud-1465	20	0	20	0	0	20	20	0	0	20	0	0	0	0	0	0	0	0	0	0.2	0.2	0.2	0	0	0	0.2	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	2	2	2	0	20	0	0	0	0	0	0	20	20	0	20	0	20	0	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
partut_it_partut-ud-1481	0	50	25	0	0	0	0	0	0	0	25	0	0	0	0.25	0	0	0	0	0	0	0	0.25	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	2	2	1	0	0	0	0	0	0	25	25	0	25	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
partut_it_partut-ud-1484	12.5	0	12.5	0	0	0	25	0	25	12.5	0	0	0	0	0	0	0	0	0.25	0.25	0	0	0	0	0	0.125	0.125	100	0	50	0	100	0	100	0	0	0	0	2	100	4	1.5	4	4	2	12.5	0	0	0	0	0	0	0	12.5	12.5	12.5	12.5	12.5	0	0	12.5	0	100	0	0	0	0	100	1	50	50	100	50	0	0	50	2
partut_it_partut-ud-1494	25	0	12.5	0	0	12.5	25	0	12.5	12.5	0	0	0	0	0	0	0	0	0.125	0.25	0.125	0.125	0	0	0	0.125	0.125	100	100	0	0	100	0	100	0	0	0	0	1	100	8	1.33333333333333	2	2	2	0	0	12.5	0	0	0	0	0	25	12.5	0	12.5	0	12.5	0	12.5	0	100	0	0	0	0	0	0	100	0	0	0	100	0	0	2
partut_it_partut-ud-1495	14.2857142857143	0	14.2857142857143	0	0	0	0	14.2857142857143	14.2857142857143	28.5714285714286	14.2857142857143	0	0.142857142857143	0	0	0	0	0	0.142857142857143	0	0	0	0.142857142857143	0	0	0.142857142857143	0.285714285714286	100	100	0	0	100	0	100	0	0	0	0	1	100	7	1.8	3	3	3	0	0	0	0	14.2857142857143	0	0	14.2857142857143	14.2857142857143	14.2857142857143	14.2857142857143	14.2857142857143	0	0	14.2857142857143	0	0	0	100	0	0	0	0	0	100	0	0	100	0	0	0	1
partut_it_partut-ud-1522	0	33.3333333333333	33.3333333333333	0	0	16.6666666666667	0	0	0	16.6666666666667	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0.166666666666667	0	0.166666666666667	0	0.166666666666667	0.166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33333333333333	4	4	2	0	0	16.6666666666667	0	0	0	16.6666666666667	0	0	16.6666666666667	0	33.3333333333333	0	16.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
partut_it_partut-ud-1548	22.2222222222222	0	11.1111111111111	0	0	11.1111111111111	11.1111111111111	0	11.1111111111111	11.1111111111111	0	22.2222222222222	0	0.222222222222222	0	0	0	0	0.111111111111111	0.111111111111111	0.111111111111111	0.111111111111111	0	0	0	0.111111111111111	0.111111111111111	0	0	100	0	0	100	0	100	50	50	100	1	100	9	1.71428571428571	3	3	2	0	0	11.1111111111111	11.1111111111111	0	0	0	0	22.2222222222222	11.1111111111111	11.1111111111111	11.1111111111111	0	11.1111111111111	0	0	0	0	100	0	0	0	0	0	100	0	0	0	0	0	100	3
partut_it_partut-ud-1553	11.1111111111111	0	22.2222222222222	11.1111111111111	0	11.1111111111111	0	11.1111111111111	0	33.3333333333333	0	0	0.111111111111111	0	0	0	0	0.111111111111111	0	0	0.111111111111111	0.111111111111111	0	0	0	0.111111111111111	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	5	2	0	11.1111111111111	0	0	0	0	0	0	11.1111111111111	11.1111111111111	0	22.2222222222222	0	11.1111111111111	11.1111111111111	0	0	0	0	1	1	100	0	0	0	0	0	0	0	0	0	0
partut_it_partut-ud-1563	16.6666666666667	16.6666666666667	16.6666666666667	0	16.6666666666667	0	0	0	16.6666666666667	16.6666666666667	0	0	0	0	0.166666666666667	0	0.166666666666667	0	0.166666666666667	0	0.166666666666667	0	0	0	0	0.166666666666667	0.166666666666667	100	100	0	0	100	0	100	0	0	0	0	1	100	6	1.5	2	2	2	0	0	0	0	0	0	16.6666666666667	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	0	0	16.6666666666667	0	100	0	0	0	0	0	0	100	0	0	0	0	0	100	3
partut_it_partut-ud-1567	25	0	25	0	0	0	0	25	0	25	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0.25	0.25	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	25	25	0	25	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
partut_it_partut-ud-1583	0	0	50	12.5	0	0	25	0	0	12.5	0	0	0	0	0	0.375	0	0.125	0	0.25	0	0	0	0	0	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66666666666667	4	4	1	0	12.5	0	0	0	0	0	0	0	12.5	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
partut_it_partut-ud-1599	11.1111111111111	11.1111111111111	11.1111111111111	0	11.1111111111111	11.1111111111111	11.1111111111111	0	11.1111111111111	11.1111111111111	0	11.1111111111111	0	0	0.111111111111111	0	0	0	0.222222222222222	0.111111111111111	0.111111111111111	0.111111111111111	0	0	0	0.111111111111111	0.111111111111111	0	0	100	0	0	100	0	100	100	100	100	2	100	4.5	1.57142857142857	3	3	4	0	0	11.1111111111111	0	0	11.1111111111111	11.1111111111111	0	11.1111111111111	11.1111111111111	0	11.1111111111111	0	11.1111111111111	0	11.1111111111111	0	100	0	0	0	0	100	1	50	50	100	0	100	0	0	2
partut_it_partut-ud-1602	11.1111111111111	0	11.1111111111111	11.1111111111111	0	22.2222222222222	11.1111111111111	0	11.1111111111111	22.2222222222222	0	0	0	0	0	0	0	0.111111111111111	0.111111111111111	0.111111111111111	0.111111111111111	0.222222222222222	0	0	0	0.111111111111111	0.222222222222222	100	100	0	0	100	0	100	0	0	0	0	1	100	9	1.85714285714286	5	5	2	0	0	22.2222222222222	0	0	0	0	0	11.1111111111111	11.1111111111111	0	11.1111111111111	0	22.2222222222222	0	11.1111111111111	100	0	0	0	0	0	0	0	100	0	0	0	0	0	100	3
partut_it_partut-ud-1610	12.5	0	12.5	0	12.5	12.5	0	12.5	0	25	0	12.5	0.125	0	0	0	0	0	0.125	0	0.125	0.125	0	0	0	0.125	0.25	0	0	0	0	0	0	0	100	100	100	100	1	100	8	1.5	2	2	3	0	12.5	12.5	0	0	12.5	0	0	12.5	12.5	0	12.5	0	12.5	0	12.5	0	100	0	1	1	100	0	0	100	0	0	0	0	0	0	0
partut_it_partut-ud-1612	16.6666666666667	16.6666666666667	16.6666666666667	0	16.6666666666667	0	0	0	16.6666666666667	16.6666666666667	0	0	0	0	0.166666666666667	0	0.166666666666667	0	0.166666666666667	0	0.166666666666667	0	0	0	0	0.166666666666667	0.166666666666667	100	100	0	0	100	0	100	0	0	0	0	1	100	6	1.5	2	2	2	0	0	0	0	0	0	16.6666666666667	0	16.6666666666667	16.6666666666667	0	16.6666666666667	0	0	0	16.6666666666667	0	100	0	0	0	0	0	0	100	0	0	0	0	0	100	3
partut_it_partut-ud-1621	12.5	0	25	0	12.5	12.5	0	0	12.5	12.5	0	12.5	0	0.125	0	0.125	0	0	0.125	0	0.125	0.125	0	0	0	0.125	0.125	0	0	100	0	0	100	0	100	100	100	0	1	100	8	1.4	2	2	2	0	0	12.5	12.5	0	0	0	0	12.5	12.5	0	25	0	12.5	0	12.5	100	0	0	0	0	0	0	0	100	0	0	0	100	0	0	2
partut_it_partut-ud-1635	0	40	20	0	0	0	0	20	0	0	0	20	0.2	0	0.2	0	0	0	0.2	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	100	100	100	100	1	100	5	2	3	3	1	0	0	0	0	0	20	40	0	0	20	0	20	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0
